Id,Harapan Lama Sekolah (2019),Harapan Lama Sekolah (2020),Harapan Lama Sekolah (2021),Pengeluaran per Kapita Disesuaikan (Ribu Rupiah/Orang)(2019),Pengeluaran per Kapita Disesuaikan (Ribu Rupiah/Orang) (2020),Pengeluaran per Kapita Disesuaikan (Ribu Rupiah/Orang) (2021),Rata-rata Lama Sekolah (2019),Rata-rata Lama Sekolah (2020),Rata-rata Lama Sekolah (2021),Umur Harapan Hidup Saat Lahir (UHH) (2019),Umur Harapan Hidup Saat Lahir (UHH) (2020),Umur Harapan Hidup Saat Lahir (UHH) (2021),Indeks Pembangunan Manusia (2019),Indeks Pembangunan Manusia (2020),Indeks Pembangunan Manusia (2021),Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota (2019) ,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota (2020) ,Indeks Keparahan Kemiskinan (P2) Menurut Kabupaten/Kota (2021) ,Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota (2019),Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota (2020),Indeks Kedalaman Kemiskinan (P1) Menurut Kabupaten/Kota (2021)
462,2.5764217586237734,2.5771819258971713,2.5779415157551897,9.806205429729575,9.803390935997843,9.800014144059851,2.4096441652874536,2.410542234499138,2.411439497906128,73.29,73.33,73.36,4.395559648956466,4.395806258082254,4.395929539842873,0.09,0.2,0.25,-0.6348782724359695,-0.35667494393873245,-0.11653381625595151
463,2.534490149976828,2.5556757206762075,2.5610957881455465,9.46187699779161,9.455558477608703,9.460632055209405,2.138889000323256,2.1412419425852827,2.1564025828159643,72.43,72.53,72.59,4.297693486208131,4.3017651530710745,4.306090068583941,0.27,0.51,0.37,0.25464221837358075,0.6678293725756554,0.4637340162321402
464,2.5079719227189963,2.5209170873110334,2.543961412569315,9.447860089234899,9.441690159837492,9.449908301704534,1.9933388426264242,1.9947003132247452,2.017566137961748,66.97,67.21,67.41,4.233236561088719,4.2367118035090225,4.246922577489038,0.03,0.04,0.05,-1.3470736479666092,-1.3470736479666092,-1.0216512475319814
465,2.4874035299865875,2.488234439880675,2.489064659936664,9.358070484000518,9.3615151997733,9.378309422545737,1.8687205103641833,1.9050881545350582,1.9125010869241836,70.42,70.54,70.6,4.223909766576744,4.230185785133514,4.233961566558017,0.28,0.18,0.27,0.30010459245033816,-0.030459207484708574,0.20701416938432612
466,2.6188546222977394,2.6195832197798796,2.6224923127405635,9.49514330367712,9.491450899044924,9.494014423030425,2.2289385528257473,2.2300144001592104,2.25758772706331,72.61,72.66,72.67,4.33204826486764,4.3321796622793,4.33729074083249,0.61,0.8,0.61,0.7929925155296614,0.9202827531436925,0.7654678421395714
467,2.620311286794203,2.6210388241125804,2.6217658325051976,8.904630097005011,8.896588071791218,8.898911905794401,2.0162354657760435,2.0425181875752383,2.0693912058263346,67.92,68.25,68.39,4.184642200202881,4.1893516658004355,4.1944915108270395,0.41,0.41,0.42,0.6259384308664954,0.6626879730752367,0.6097655716208943
468,2.5209170873110334,2.5217206229107165,2.532902848056256,9.400216653174247,9.392495248213038,9.387481868728596,1.873339456220478,1.8976198599275322,1.9286186519452522,61.75,62.06,62.39,4.174079530240954,4.178838885198542,4.187075661479786,0.46,0.58,0.9,0.6780335427498971,0.8415671856782185,1.091923300517313
469,2.489064659936664,2.4898941912990393,2.4907230351094403,9.168893182062009,9.143131622282732,9.148464968258095,2.0001277349601105,2.028148247292285,2.033397603178429,64.81,65.08,65.13,4.175924549214524,4.178226046202803,4.180369341573185,0.46,0.49,0.42,0.6259384308664954,0.636576829071551,0.6097655716208943
470,2.6483001966964363,2.6490076604684267,2.6546494243750947,9.60177416667137,9.585277541715389,9.606562898717415,2.367436065313662,2.3683728335320486,2.3896797998449792,74.41,74.49,74.76,4.383400690227026,4.382151626862033,4.390862483336281,0.06,0.12,0.15,-1.3470736479666092,-0.9675840262617056,-0.6931471805599453
472,2.6539459421090092,2.670694414558441,2.6789646202071133,9.43914785291483,9.423191133804961,9.428350771178645,2.411439497906128,2.412335956953165,2.4239173781615704,73.33,73.55,73.77,4.36398994718773,4.366278277705742,4.3715974391833425,0.1,0.26,0.24,-0.35667494393873245,0.09531017980432493,0.11332868530700327
473,2.552565298261815,2.553343811341229,2.5687881337687024,9.136801468641313,9.081938657171658,9.09121894106832,2.2126603854660587,2.2396452932201716,2.2407096892759584,66.41,66.71,66.85,4.225957449023992,4.224056168743758,4.229458036029275,0.16,0.16,0.2,-0.10536051565782628,-0.01005033585350145,0.02955880224154443
476,2.7732135270086236,2.7738379416402132,2.7744619666214616,9.548953173096507,9.542374201998465,9.554497291355943,2.4664031782234406,2.4672517145492794,2.468099531471619,70.04,70.13,70.2,4.386392092183521,4.386516539946734,4.388753955423308,1.22,1.02,0.87,1.358409157630355,1.2556160374777743,1.1969481893889715
477,2.485739636091892,2.498151876538021,2.498973906999436,9.126088819528592,9.107864580386947,9.122928914965213,1.8484548129046001,1.9021075263969205,1.9344157696295783,66.08,66.23,66.34,4.157632301458019,4.1655793631505516,4.173001695045377,0.47,0.31,0.61,0.5596157879354227,0.371563556432483,0.7275486072772777
478,2.561867690924129,2.5626389983283526,2.563409711275944,9.17076759685636,9.157572306437528,9.15957325492253,1.9643112344262046,1.9754689512968577,1.9878743481543455,74.03,74.12,74.19,4.247923650150401,4.248209486939542,4.250778348063927,0.53,0.63,0.76,0.9477893989335261,0.9858167945227654,1.091923300517313
479,2.501435951739211,2.5257286443082556,2.5265283244788197,8.926118971153382,8.920656296853728,8.922924930641832,1.9125010869241836,1.9473377010464987,1.9878743481543455,70.16,70.34,70.35,4.165889729385197,4.175617282350837,4.181744752502934,0.48,0.39,0.47,0.7884573603642703,0.6830968447064438,0.7080357930536959
481,2.5756610130564646,2.596000697293587,2.6166656393003573,8.892336539638013,8.882252884889363,8.872487182278038,1.9837562915454279,1.9974177062012453,2.0294631718735947,66.77,67.03,67.11,4.161224091061645,4.167285186623816,4.174541104216377,0.92,1.46,1.6,1.247032293786383,1.5107219394949427,1.5748464676644813
482,2.6004649904222727,2.601207105484161,2.6224923127405635,9.356343666096025,9.346268889200427,9.350971501715929,2.065596134857783,2.0693912058263346,2.0844290831908747,72.27,72.4,72.49,4.284551613290046,4.284689401784925,4.292101927145895,0.67,0.78,0.73,0.9282193027394288,0.9969486348916096,0.9932517730102834
483,2.5832425505088623,2.583997552432231,2.5847519847577165,9.757594352355724,9.751442986626445,9.762211965178174,2.4203681286504293,2.431857428698185,2.432735777459091,74.02,74.11,74.19,4.397407736712184,4.3992524153389505,4.401338945706255,0.05,0.15,0.11,-1.1086626245216111,-0.5108256237659907,-0.6348782724359695
484,2.5273273656719524,2.528125768907977,2.5289235352047745,8.998631198287637,8.968523555396352,8.965590066907914,1.969905654611529,1.9947003132247452,2.012232791986386,69.21,69.47,69.67,4.18418526622189,4.184642200202881,4.188138441508461,0.12,0.11,0.35,-0.1743533871447778,-0.18632957819149348,0.45107561936021673
485,2.5687881337687024,2.569554123848285,2.5937610547000824,9.059284897056227,9.057189192482008,9.053452616439039,2.0014800002101243,2.0028304393079956,2.0068708488450007,62.18,62.38,62.53,4.15481230898919,4.1563799531415535,4.162470391269701,0.84,0.79,0.59,1.0986122886681098,1.007957920399979,0.9242589015233319
486,2.65745841498615,2.658159431488745,2.658859956911438,9.285633356011614,9.275472466913964,9.285447844462988,2.2710944259026746,2.2874714551839976,2.288486168614544,68.82,68.85,68.86,4.292375412721235,4.2937417198063095,4.295515132725903,0.46,0.95,0.8,0.7323678937132266,1.0612565021243408,1.0577902941478545
487,2.5779415157551897,2.578700529074361,2.579458966729223,8.812843433517195,8.785539527561276,8.780018887869153,1.986503546020567,2.0268315914075385,2.0425181875752383,64.34,64.6,64.88,4.130676491469491,4.133405006122695,4.136765278106052,1.33,1.35,1.67,1.6253112615903906,1.6789639750827108,1.7613002617433464
488,2.469793011977952,2.477378383367209,2.4874035299865875,8.99949587624899,8.971575439759016,8.982309899088579,2.0162354657760435,2.017566137961748,2.018895041811802,71.22,71.41,71.59,4.1929825321191005,4.191471272952824,4.196449785159254,0.16,0.15,0.29,-0.13926206733350766,-0.030459207484708574,0.3364722366212129
490,2.7447035187502458,2.745345985845907,2.7459880404426023,9.740321354781914,9.733469990198337,9.74665828850311,2.4159137783010487,2.4168062370840686,2.4362414778067194,72.0,72.09,72.13,4.409763389645481,4.409763389645481,4.414735809083586,0.15,0.12,0.16,-0.5108256237659907,-0.5447271754416722,-0.2744368457017603
491,2.559550192783766,2.5603232890727545,2.5610957881455465,9.395906658935026,9.398726833332388,9.409273194575334,2.057962510002712,2.0592388343623163,2.0719132752590443,69.59,69.83,70.01,4.263383854543109,4.2656332579940335,4.2702567338308715,0.13,0.19,0.13,-0.5108256237659907,-0.19845093872383832,-0.4462871026284195
494,2.5152741864043966,2.522523513359307,2.523325759691945,9.355046592975441,9.345919666218006,9.350102314351341,1.9837562915454279,2.0215475632609334,2.0399207835175526,67.59,67.72,67.85,4.225226615110005,4.231494400369335,4.235699438103303,0.2,0.24,0.19,-0.13926206733350766,-0.12783337150988489,-0.23572233352106983
495,2.5392369943330477,2.5400259490090797,2.546315277916644,9.176990392294629,9.144414221860016,9.150271845510064,2.1090003439213802,2.1102132003465894,2.1114245875328868,70.17,70.3,70.39,4.239886867512759,4.236278058110767,4.239021940256878,0.19,0.3,0.18,-0.15082288973458366,0.09531017980432493,-0.23572233352106983
496,2.6616571615324998,2.6623552418400807,2.663052835171474,9.278839788400875,9.267476563346992,9.270117576012044,2.134166441369082,2.152924318439639,2.1540850846756014,69.73,69.94,70.12,4.278608675475393,4.28123898086119,4.283034685466931,0.06,0.06,0.13,-0.8675005677047231,-0.8675005677047231,-0.4462871026284195
498,2.506341930508065,2.50715725872282,2.5079719227189963,9.365547636278565,9.360138737064577,9.375176614429117,2.048982334195127,2.063058062429312,2.0844290831908747,69.09,69.17,69.21,4.24448722065182,4.246493239378686,4.2520603082138555,0.27,0.21,0.21,0.1570037488096647,0.0769610411361284,0.12221763272424911
499,2.4832385926873033,2.4840729690394228,2.4849066497880004,9.06554578707295,9.042749779782222,9.051696278536586,2.05668455455722,2.080690761080268,2.102913897864978,63.27,63.5,63.66,4.1555964382538635,4.157475843662191,4.163559631243574,0.31,0.35,0.59,0.47000362924573563,0.5877866649021191,0.8712933659434193
500,2.519308076505333,2.5201129055226197,2.531313022602156,9.357293784932345,9.355479137642421,9.370416319822818,2.0515563381903004,2.052840859882657,2.061786606441115,68.31,68.51,68.67,4.240751047315928,4.24233343993555,4.2487809155265195,0.61,0.61,0.49,0.9360933591703348,0.8285518175661483,0.7275486072772777
502,2.523325759691945,2.554899021608035,2.5680215564985067,9.229554590899987,9.209039526243135,9.215825302206753,2.2082744135228043,2.2375130962503307,2.238579763018133,67.06,67.17,67.22,4.23830059563929,4.246350085702971,4.250065437218876,0.26,0.22,0.24,0.16551443847757333,0.1823215567939546,0.25464221837358075
504,2.667228206581955,2.667922410011431,2.668616131856803,9.621588724840075,9.594173179957233,9.595874844595468,2.3532782073095637,2.354228326145884,2.3749057545736716,70.54,70.79,71.01,4.362334001328145,4.360930671379148,4.365897252743998,0.5,0.4,0.49,0.62057648772511,0.5128236264286637,0.62057648772511
505,2.5824869781268642,2.5832425505088623,2.583997552432231,9.194414221425923,9.164715193949908,9.169830828637973,2.1090003439213802,2.1424163408412245,2.1435893615035875,70.61,70.88,70.88,4.253624919869357,4.25589635752967,4.257030144499196,0.26,0.21,0.23,0.13976194237515863,0.04879016416943204,0.08617769624105241
507,2.481567748522486,2.485739636091892,2.510411940196362,9.334149657702469,9.324293862052029,9.333442569110167,2.033397603178429,2.064327903869788,2.065596134857783,69.31,69.45,69.59,4.234686046775173,4.239598641541604,4.246636372564359,0.11,0.12,0.14,-0.5447271754416722,-0.5447271754416722,-0.3856624808119846
508,2.5257286443082556,2.5265283244788197,2.534490149976828,8.988196320995057,8.925853190420922,8.962135390066601,2.065596134857783,2.075684492802124,2.1016921506146558,71.9,72.1,72.33,4.213312081286144,4.206035001574797,4.218772140597153,0.55,0.29,0.37,0.6626879730752367,0.37843643572024505,0.5709795465857378
510,2.503073953743449,2.503891949699081,2.50715725872282,8.868554040531201,8.849944227235596,8.859505484519133,1.7101878155342434,1.766441661243765,1.801709800081223,68.58,68.74,68.86,4.120499519698952,4.12535861575127,4.132763672126045,0.5,0.76,0.52,0.8241754429663494,1.0367368849500223,0.8671004876833833
511,2.5265283244788197,2.5392369943330477,2.550226115908643,9.272281773516365,9.263691547473178,9.26558584620216,2.1587147225743437,2.1598687907924505,2.1610215286722587,65.7,65.78,65.87,4.227563406008323,4.229458036029275,4.232511029605105,0.3,0.09,0.07,-0.06187540371808753,-0.6733445532637656,-0.7550225842780328
